Column1;year;category;prize;prize_share;laureate_id;laureate_type;full_name;birth_date;birth_city;birth_country;sex;organization_name;organization_city;organization_country;death_date;death_city;death_country;usa_born_winner;decade;female;age;age_group
304;1957;Physics;The Nobel Prize in Physics 1957;01.02.2026;68;Individual;Chen Ning Yang;22.09.1922;Hofei, Anhwei;China;Male;Institute for Advanced Study;Princeton, NJ;United States of America;;;;ЛОЖЬ;1950;ЛОЖЬ;35.0;Adult
305;1957;Physics;The Nobel Prize in Physics 1957;01.02.2026;69;Individual;Tsung-Dao (T.D.) Lee;24.11.1926;Shanghai;China;Male;Columbia University;New York, NY;United States of America;;;;ЛОЖЬ;1950;ЛОЖЬ;31.0;Adult
306;1958;Chemistry;The Nobel Prize in Chemistry 1958;01.01.2026;222;Individual;Frederick Sanger;13.08.1918;Rendcombe;United Kingdom;Male;University of Cambridge;Cambridge;United Kingdom;19.11.2013;Cambridge;United Kingdom;ЛОЖЬ;1950;ЛОЖЬ;40.0;Adult
307;1958;Literature;The Nobel Prize in Literature 1958;01.01.2026;629;Individual;Boris Leonidovich Pasternak;1890-02-10;Moscow;Russia;Male;;;;30.05.1960;Peredelkino;Russia;ЛОЖЬ;1950;ЛОЖЬ;68.0;Senior
308;1958;Medicine;The Nobel Prize in Physiology or Medicine 1958;01.04.2026;364;Individual;George Wells Beadle;22.10.1903;Wahoo, NE;United States of America;Male;California Institute of Technology (Caltech);Pasadena, CA;United States of America;09.06.1989;Pomona, CA;United States of America;ИСТИНА;1950;ЛОЖЬ;55.0;Adult
309;1958;Medicine;The Nobel Prize in Physiology or Medicine 1958;01.04.2026;365;Individual;Edward Lawrie Tatum;14.12.1909;Boulder, CO;United States of America;Male;Rockefeller Institute for Medical Research;New York, NY;United States of America;05.11.1975;New York, NY;United States of America;ИСТИНА;1950;ЛОЖЬ;49.0;Adult
310;1958;Medicine;The Nobel Prize in Physiology or Medicine 1958;01.02.2026;366;Individual;Joshua Lederberg;23.05.1925;Montclair, NJ;United States of America;Male;University of Wisconsin;Madison, WI;United States of America;02.02.2008;New York, NY;United States of America;ИСТИНА;1950;ЛОЖЬ;33.0;Adult
311;1958;Peace;The Nobel Peace Prize 1958;01.01.2026;517;Individual;Georges Pire;10.02.1910;Dinant;Belgium;Male;;;;30.01.1969;Leuven;Belgium;ЛОЖЬ;1950;ЛОЖЬ;48.0;Adult
312;1958;Physics;The Nobel Prize in Physics 1958;01.03.2026;70;Individual;Pavel Alekseyevich Cherenkov;28.07.1904;Novaya Chigla;Russia;Male;P.N. Lebedev Physical Institute;Moscow;Union of Soviet Socialist Republics;06.01.1990;;Union of Soviet Socialist Republics;ЛОЖЬ;1950;ЛОЖЬ;54.0;Adult
313;1958;Physics;The Nobel Prize in Physics 1958;01.03.2026;71;Individual;Igor Yevgenyevich Tamm;1895-07-08;Vladivostok;Russia;Male;University of Moscow;Moscow;Union of Soviet Socialist Republics;12.04.1971;Moscow;Union of Soviet Socialist Republics (Russia);ЛОЖЬ;1950;ЛОЖЬ;63.0;Adult
314;1958;Physics;The Nobel Prize in Physics 1958;01.03.2026;721;Individual;Il?ja Mikhailovich Frank;23.10.1908;Leningrad (Saint Petersburg);Russia;Male;University of Moscow;Moscow;Union of Soviet Socialist Republics;22.06.1990;Moscow;Union of Soviet Socialist Republics (Russia);ЛОЖЬ;1950;ЛОЖЬ;50.0;Adult
315;1959;Chemistry;The Nobel Prize in Chemistry 1959;01.01.2026;223;Individual;Jaroslav Heyrovsky;1890-12-20;Prague;Austria-Hungary (Czech Republic);Male;Polarographic Institute of the Czechoslovak Academy of Science;Prague;Czechoslovakia;27.03.1967;Prague;Czechoslovakia;ЛОЖЬ;1950;ЛОЖЬ;69.0;Senior
316;1959;Literature;The Nobel Prize in Literature 1959;01.01.2026;630;Individual;Salvatore Quasimodo;20.08.1901;Modica;Italy;Male;;;;14.06.1968;Naples;Italy;ЛОЖЬ;1950;ЛОЖЬ;58.0;Adult
317;1959;Medicine;The Nobel Prize in Physiology or Medicine 1959;01.02.2026;367;Individual;Severo Ochoa;24.09.1905;Luarca;Spain;Male;New York University, College of Medicine;New York, NY;United States of America;01.11.1993;Madrid;Spain;ЛОЖЬ;1950;ЛОЖЬ;54.0;Adult
318;1959;Medicine;The Nobel Prize in Physiology or Medicine 1959;01.02.2026;368;Individual;Arthur Kornberg;03.03.1918;Brooklyn, NY;United States of America;Male;Stanford University;Stanford, CA;United States of America;26.10.2007;Stanford, CA;United States of America;ИСТИНА;1950;ЛОЖЬ;41.0;Adult
319;1959;Peace;The Nobel Peace Prize 1959;01.01.2026;518;Individual;Philip J. Noel-Baker;1889-11-01;London;United Kingdom;Male;;;;08.10.1982;London;United Kingdom;ЛОЖЬ;1950;ЛОЖЬ;70.0;Senior
320;1959;Physics;The Nobel Prize in Physics 1959;01.02.2026;72;Individual;Emilio Gino Segr?;01.02.1905;Tivoli;Italy;Male;University of California;Berkeley, CA;United States of America;22.04.1989;Lafayette, CA;United States of America;ЛОЖЬ;1950;ЛОЖЬ;54.0;Adult
321;1959;Physics;The Nobel Prize in Physics 1959;01.02.2026;73;Individual;Owen Chamberlain;10.07.1920;San Francisco, CA;United States of America;Male;University of California;Berkeley, CA;United States of America;28.02.2006;Berkeley, CA;United States of America;ИСТИНА;1950;ЛОЖЬ;39.0;Adult
322;1960;Chemistry;The Nobel Prize in Chemistry 1960;01.01.2026;224;Individual;Willard Frank Libby;17.12.1908;Grand Valley, CO;United States of America;Male;University of California;Los Angeles, CA;United States of America;08.09.1980;Los Angeles, CA;United States of America;ИСТИНА;1960;ЛОЖЬ;52.0;Adult
323;1960;Literature;The Nobel Prize in Literature 1960;01.01.2026;631;Individual;Saint-John Perse;1887-05-31;Pointe-?-Pitre;Guadeloupe Island;Male;;;;20.09.1975;Presqu'?le-de-Giens;France;ЛОЖЬ;1960;ЛОЖЬ;73.0;Senior
324;1960;Medicine;The Nobel Prize in Physiology or Medicine 1960;01.02.2026;369;Individual;Sir Frank Macfarlane Burnet;1899-09-03;Traralgon;Australia;Male;Walter and Eliza Hall Institute for Medical Research;Melbourne;Australia;31.08.1985;Melbourne;Australia;ЛОЖЬ;1960;ЛОЖЬ;61.0;Adult
325;1960;Medicine;The Nobel Prize in Physiology or Medicine 1960;01.02.2026;370;Individual;Peter Brian Medawar;28.02.1915;Rio de Janeiro;Brazil;Male;University College;London;United Kingdom;02.10.1987;London;United Kingdom;ЛОЖЬ;1960;ЛОЖЬ;45.0;Adult
326;1960;Peace;The Nobel Peace Prize 1960;01.01.2026;519;Individual;Albert John Lutuli;1898-01-01;Bulawayo;Southern Rhodesia (Zimbabwe);Male;;;;21.07.1967;Stanger;South Africa;ЛОЖЬ;1960;ЛОЖЬ;62.0;Adult
327;1960;Physics;The Nobel Prize in Physics 1960;01.01.2026;74;Individual;Donald Arthur Glaser;21.09.1926;Cleveland, OH;United States of America;Male;University of California;Berkeley, CA;United States of America;28.02.2013;Berkeley, CA;United States of America;ИСТИНА;1960;ЛОЖЬ;34.0;Adult
328;1961;Chemistry;The Nobel Prize in Chemistry 1961;01.01.2026;225;Individual;Melvin Calvin;08.04.1911;St. Paul, MN;United States of America;Male;University of California;Berkeley, CA;United States of America;08.01.1997;Berkeley, CA;United States of America;ИСТИНА;1960;ЛОЖЬ;50.0;Adult
329;1961;Literature;The Nobel Prize in Literature 1961;01.01.2026;633;Individual;Ivo Andric;1892-10-10;Dolac;Bosnia (Bosnia and Herzegovina);Male;;;;13.03.1975;Belgrade;Yugoslavia (Serbia);ЛОЖЬ;1960;ЛОЖЬ;69.0;Senior
330;1961;Medicine;The Nobel Prize in Physiology or Medicine 1961;01.01.2026;371;Individual;Georg von B?k?sy;1899-06-03;Budapest;Hungary;Male;Harvard University;Cambridge, MA;United States of America;13.06.1972;Honolulu, HI;United States of America;ЛОЖЬ;1960;ЛОЖЬ;62.0;Adult
331;1961;Peace;The Nobel Peace Prize 1961;01.01.2026;520;Individual;Dag Hjalmar Agne Carl Hammarskj?ld;29.07.1905;J?nk?ping;Sweden;Male;;;;18.09.1961;Ndola;Northern Rhodesia (Zambia);ЛОЖЬ;1960;ЛОЖЬ;56.0;Adult
332;1961;Physics;The Nobel Prize in Physics 1961;01.02.2026;75;Individual;Robert Hofstadter;05.02.1915;New York, NY;United States of America;Male;Stanford University;Stanford, CA;United States of America;17.11.1990;Stanford, CA;United States of America;ИСТИНА;1960;ЛОЖЬ;46.0;Adult
333;1961;Physics;The Nobel Prize in Physics 1961;01.02.2026;76;Individual;Rudolf Ludwig M?ssbauer;31.01.1929;Munich;Germany;Male;Technical University;Munich;Federal Republic of Germany;14.09.2011;;;ЛОЖЬ;1960;ЛОЖЬ;32.0;Adult
334;1962;Chemistry;The Nobel Prize in Chemistry 1962;01.02.2026;226;Individual;Max Ferdinand Perutz;19.05.1914;Vienna;Austria;Male;MRC Laboratory of Molecular Biology;Cambridge;United Kingdom;06.02.2002;Cambridge;United Kingdom;ЛОЖЬ;1960;ЛОЖЬ;48.0;Adult
335;1962;Chemistry;The Nobel Prize in Chemistry 1962;01.02.2026;227;Individual;John Cowdery Kendrew;24.03.1917;Oxford;United Kingdom;Male;MRC Laboratory of Molecular Biology;Cambridge;United Kingdom;23.08.1997;Cambridge;United Kingdom;ЛОЖЬ;1960;ЛОЖЬ;45.0;Adult
336;1962;Literature;The Nobel Prize in Literature 1962;01.01.2026;634;Individual;John Steinbeck;27.02.1902;Salinas, CA;United States of America;Male;;;;20.12.1968;New York, NY;United States of America;ИСТИНА;1960;ЛОЖЬ;60.0;Adult
337;1962;Medicine;The Nobel Prize in Physiology or Medicine 1962;01.03.2026;372;Individual;Francis Harry Compton Crick;08.06.1916;Northampton;United Kingdom;Male;MRC Laboratory of Molecular Biology;Cambridge;United Kingdom;28.07.2004;San Diego, CA;United States of America;ЛОЖЬ;1960;ЛОЖЬ;46.0;Adult
338;1962;Medicine;The Nobel Prize in Physiology or Medicine 1962;01.03.2026;373;Individual;James Dewey Watson;06.04.1928;Chicago, IL;United States of America;Male;Harvard University;Cambridge, MA;United States of America;;;;ИСТИНА;1960;ЛОЖЬ;34.0;Adult
339;1962;Medicine;The Nobel Prize in Physiology or Medicine 1962;01.03.2026;374;Individual;Maurice Hugh Frederick Wilkins;15.12.1916;Pongaroa;New Zealand;Male;London University;London;United Kingdom;05.10.2004;London;United Kingdom;ЛОЖЬ;1960;ЛОЖЬ;46.0;Adult
340;1962;Peace;The Nobel Peace Prize 1962;01.01.2026;217;Individual;Linus Carl Pauling;28.02.1901;Portland, OR;United States of America;Male;California Institute of Technology (Caltech);Pasadena, CA;United States of America;19.08.1994;Big Sur, CA;United States of America;ИСТИНА;1960;ЛОЖЬ;61.0;Adult
341;1962;Physics;The Nobel Prize in Physics 1962;01.01.2026;77;Individual;Lev Davidovich Landau;22.01.1908;Baku;Russian Empire (Azerbaijan);Male;Academy of Sciences;Moscow;Union of Soviet Socialist Republics;01.04.1968;Moscow;Union of Soviet Socialist Republics (Russia);ЛОЖЬ;1960;ЛОЖЬ;54.0;Adult
342;1963;Chemistry;The Nobel Prize in Chemistry 1963;01.02.2026;228;Individual;Karl Ziegler;1898-11-26;Helsa;Germany;Male;Max-Planck-Institut f?r Kohlenforschung (Max-Planck-Institute for Carbon Research);M?lheim/Ruhr;Federal Republic of Germany;12.08.1973;M?lheim;West Germany (Germany);ЛОЖЬ;1960;ЛОЖЬ;65.0;Senior
343;1963;Chemistry;The Nobel Prize in Chemistry 1963;01.02.2026;229;Individual;Giulio Natta;26.02.1903;Imperia;Italy;Male;Institute of Technology;Milan;Italy;02.05.1979;Bergamo;Italy;ЛОЖЬ;1960;ЛОЖЬ;60.0;Adult
344;1963;Literature;The Nobel Prize in Literature 1963;01.01.2026;635;Individual;Giorgos Seferis;13.03.1900;Smyrna (Izmir);Ottoman Empire (Turkey);Male;;;;20.09.1971;Athens;Greece;ЛОЖЬ;1960;ЛОЖЬ;63.0;Adult
345;1963;Medicine;The Nobel Prize in Physiology or Medicine 1963;01.03.2026;375;Individual;Sir John Carew Eccles;27.01.1903;Melbourne;Australia;Male;Australian National University;Canberra;Australia;02.05.1997;Contra;Switzerland;ЛОЖЬ;1960;ЛОЖЬ;60.0;Adult
346;1963;Medicine;The Nobel Prize in Physiology or Medicine 1963;01.03.2026;376;Individual;Alan Lloyd Hodgkin;05.02.1914;Banbury;United Kingdom;Male;University of Cambridge;Cambridge;United Kingdom;20.12.1998;Cambridge;United Kingdom;ЛОЖЬ;1960;ЛОЖЬ;49.0;Adult
347;1963;Medicine;The Nobel Prize in Physiology or Medicine 1963;01.03.2026;377;Individual;Andrew Fielding Huxley;22.11.1917;Hampstead;United Kingdom;Male;University College;London;United Kingdom;30.05.2012;Grantchester;United Kingdom;ЛОЖЬ;1960;ЛОЖЬ;46.0;Adult
348;1963;Peace;The Nobel Peace Prize 1963;01.02.2026;482;Organization;Comit? international de la Croix Rouge (International Committee of the Red Cross);;;;;;;;;;;ЛОЖЬ;1960;ЛОЖЬ;;Senior
349;1963;Peace;The Nobel Peace Prize 1963;01.02.2026;523;Organization;Ligue des Soci?t?s de la Croix-Rouge (League of Red Cross Societies);;;;;;;;;;;ЛОЖЬ;1960;ЛОЖЬ;;Senior
350;1963;Physics;The Nobel Prize in Physics 1963;01.02.2026;78;Individual;Eugene Paul Wigner;17.11.1902;Budapest;Austria-Hungary (Hungary);Male;Princeton University;Princeton, NJ;United States of America;01.01.1995;Princeton, NJ;United States of America;ЛОЖЬ;1960;ЛОЖЬ;61.0;Adult
351;1963;Physics;The Nobel Prize in Physics 1963;01.04.2026;79;Individual;Maria Goeppert Mayer;28.06.1906;Kattowitz (Katowice);Germany (Poland);Female;University of California;San Diego, CA;United States of America;20.02.1972;San Diego, CA;United States of America;ЛОЖЬ;1960;ИСТИНА;57.0;Adult
352;1963;Physics;The Nobel Prize in Physics 1963;01.04.2026;80;Individual;J. Hans D. Jensen;25.06.1907;Hamburg;Germany;Male;University of Heidelberg;Heidelberg;Federal Republic of Germany;11.02.1973;Heidelberg;West Germany (Germany);ЛОЖЬ;1960;ЛОЖЬ;56.0;Adult
353;1964;Chemistry;The Nobel Prize in Chemistry 1964;01.01.2026;230;Individual;Dorothy Crowfoot Hodgkin;12.05.1910;Cairo;Egypt;Female;University of Oxford, Royal Society;Oxford;United Kingdom;29.07.1994;Shipston-on-Stour;United Kingdom;ЛОЖЬ;1960;ИСТИНА;54.0;Adult
354;1964;Literature;The Nobel Prize in Literature 1964;01.01.2026;637;Individual;Jean-Paul Sartre;21.06.1905;Paris;France;Male;;;;15.04.1980;Paris;France;ЛОЖЬ;1960;ЛОЖЬ;59.0;Adult
355;1964;Medicine;The Nobel Prize in Physiology or Medicine 1964;01.02.2026;378;Individual;Konrad Bloch;21.01.1912;Neisse (Nysa);Germany (Poland);Male;Harvard University;Cambridge, MA;United States of America;15.10.2000;Burlington, MA;United States of America;ЛОЖЬ;1960;ЛОЖЬ;52.0;Adult
356;1964;Medicine;The Nobel Prize in Physiology or Medicine 1964;01.02.2026;379;Individual;Feodor Lynen;06.04.1911;Munich;Germany;Male;Max-Planck-Institut f?r Zellchemie;Munich;Federal Republic of Germany;06.08.1979;Munich;Germany;ЛОЖЬ;1960;ЛОЖЬ;53.0;Adult
357;1964;Peace;The Nobel Peace Prize 1964;01.01.2026;524;Individual;Martin Luther King Jr.;15.01.1929;Atlanta, GA;United States of America;Male;;;;04.04.1968;Memphis, TN;United States of America;ИСТИНА;1960;ЛОЖЬ;35.0;Adult
358;1964;Physics;The Nobel Prize in Physics 1964;01.02.2026;81;Individual;Charles Hard Townes;28.07.1915;Greenville, SC;United States of America;Male;Massachusetts Institute of Technology (MIT);Cambridge, MA;United States of America;27.01.2015;Berkeley, CA;United States of America;ИСТИНА;1960;ЛОЖЬ;49.0;Adult
359;1964;Physics;The Nobel Prize in Physics 1964;01.04.2026;82;Individual;Nicolay Gennadiyevich Basov;14.12.1922;Usman;Union of Soviet Socialist Republics (Russia);Male;P.N. Lebedev Physical Institute;Moscow;Union of Soviet Socialist Republics;01.07.2001;Moscow;Russia;ЛОЖЬ;1960;ЛОЖЬ;42.0;Adult
360;1964;Physics;The Nobel Prize in Physics 1964;01.04.2026;83;Individual;Aleksandr Mikhailovich Prokhorov;11.07.1916;Atherton;Australia;Male;P.N. Lebedev Physical Institute;Moscow;Union of Soviet Socialist Republics;08.01.2002;Moscow;Russia;ЛОЖЬ;1960;ЛОЖЬ;48.0;Adult
361;1965;Chemistry;The Nobel Prize in Chemistry 1965;01.01.2026;231;Individual;Robert Burns Woodward;10.04.1917;Boston, MA;United States of America;Male;Harvard University;Cambridge, MA;United States of America;08.07.1979;Cambridge, MA;United States of America;ИСТИНА;1960;ЛОЖЬ;48.0;Adult
362;1965;Literature;The Nobel Prize in Literature 1965;01.01.2026;638;Individual;Mikhail Aleksandrovich Sholokhov;24.05.1905;Veshenskaya;Russia;Male;;;;21.02.1984;Veshenskaya;Union of Soviet Socialist Republics;ЛОЖЬ;1960;ЛОЖЬ;60.0;Adult
363;1965;Medicine;The Nobel Prize in Physiology or Medicine 1965;01.03.2026;380;Individual;Fran?ois Jacob;17.06.1920;Nancy;France;Male;Institut Pasteur;Paris;France;19.04.2013;Paris;France;ЛОЖЬ;1960;ЛОЖЬ;45.0;Adult
364;1965;Medicine;The Nobel Prize in Physiology or Medicine 1965;01.03.2026;381;Individual;Andr? Lwoff;08.05.1902;Ainay-le-Ch?teau;France;Male;Institut Pasteur;Paris;France;30.09.1994;Paris;France;ЛОЖЬ;1960;ЛОЖЬ;63.0;Adult
365;1965;Medicine;The Nobel Prize in Physiology or Medicine 1965;01.03.2026;382;Individual;Jacques Monod;09.02.1910;Paris;France;Male;Institut Pasteur;Paris;France;31.05.1976;Cannes;France;ЛОЖЬ;1960;ЛОЖЬ;55.0;Adult
366;1965;Peace;The Nobel Peace Prize 1965;01.01.2026;525;Organization;United Nations Children's Fund (UNICEF);;;;;;;;;;;ЛОЖЬ;1960;ЛОЖЬ;;Senior
367;1965;Physics;The Nobel Prize in Physics 1965;01.03.2026;84;Individual;Sin-Itiro Tomonaga;31.03.1906;Kyoto;Japan;Male;Tokyo University of Education;Tokyo;Japan;08.07.1979;Tokyo;Japan;ЛОЖЬ;1960;ЛОЖЬ;59.0;Adult
368;1965;Physics;The Nobel Prize in Physics 1965;01.03.2026;85;Individual;Julian Schwinger;12.02.1918;New York, NY;United States of America;Male;Harvard University;Cambridge, MA;United States of America;16.07.1994;Los Angeles, CA;United States of America;ИСТИНА;1960;ЛОЖЬ;47.0;Adult
369;1965;Physics;The Nobel Prize in Physics 1965;01.03.2026;86;Individual;Richard P. Feynman;11.05.1918;New York, NY;United States of America;Male;California Institute of Technology (Caltech);Pasadena, CA;United States of America;15.02.1988;Los Angeles, CA;United States of America;ИСТИНА;1960;ЛОЖЬ;47.0;Adult
370;1966;Chemistry;The Nobel Prize in Chemistry 1966;01.01.2026;232;Individual;Robert S. Mulliken;1896-06-07;Newburyport, MA;United States of America;Male;University of Chicago;Chicago, IL;United States of America;31.10.1986;Arlington, VA;United States of America;ИСТИНА;1960;ЛОЖЬ;70.0;Senior
371;1966;Literature;The Nobel Prize in Literature 1966;01.02.2026;639;Individual;Shmuel Yosef Agnon;1888-07-17;Buczacz (Buchach);Austria-Hungary (Ukraine);Male;;;;17.02.1970;Rehovot;Israel;ЛОЖЬ;1960;ЛОЖЬ;78.0;Senior
372;1966;Literature;The Nobel Prize in Literature 1966;01.02.2026;640;Individual;Nelly Sachs;1891-12-10;Berlin;Germany;Female;;;;12.05.1970;Stockholm;Sweden;ЛОЖЬ;1960;ИСТИНА;75.0;Senior
373;1966;Medicine;The Nobel Prize in Physiology or Medicine 1966;01.02.2026;383;Individual;Peyton Rous;1879-10-05;Baltimore, MD;United States of America;Male;Rockefeller University;New York, NY;United States of America;16.02.1972;New York, NY;United States of America;ИСТИНА;1960;ЛОЖЬ;87.0;Senior
374;1966;Medicine;The Nobel Prize in Physiology or Medicine 1966;01.02.2026;384;Individual;Charles Brenton Huggins;22.09.1901;Halifax;Canada;Male;University of Chicago, Ben May Laboratory for Cancer Research;Chicago, IL;United States of America;12.01.1997;Chicago, IL;United States of America;ЛОЖЬ;1960;ЛОЖЬ;65.0;Senior
375;1966;Physics;The Nobel Prize in Physics 1966;01.01.2026;87;Individual;Alfred Kastler;03.05.1902;Guebwiller;Germany (France);Male;?cole Normale Sup?rieure;Paris;France;07.01.1984;Bandol;France;ЛОЖЬ;1960;ЛОЖЬ;64.0;Adult
376;1967;Chemistry;The Nobel Prize in Chemistry 1967;01.02.2026;233;Individual;Manfred Eigen;09.05.1927;Bochum;Germany;Male;Max-Planck-Institut f?r Physikalische Chemie;G?ttingen;Federal Republic of Germany;;;;ЛОЖЬ;1960;ЛОЖЬ;40.0;Adult
377;1967;Chemistry;The Nobel Prize in Chemistry 1967;01.04.2026;234;Individual;Ronald George Wreyford Norrish;1897-11-09;Cambridge;United Kingdom;Male;Institute of Physical Chemistry;Cambridge;United Kingdom;07.06.1978;Cambridge;United Kingdom;ЛОЖЬ;1960;ЛОЖЬ;70.0;Senior
